0.8488239438982653,0.7539082689951843,0.0,0.7181155566678137,0.7065558633425669,0.7300597888309376
0.8776465456497669,0.799586752820632,0.0,0.7741755689735254,0.7327237559345876,0.8205986608901142
0.8840049659430259,0.6343036632912827,0.0,0.600900484876472,0.6287750664411693,0.5753924386469158
0.9568835352145757,0.656351218231677,0.0,0.6403582423733558,0.6883273164861613,0.5986394557823129
0.9696507063047344,0.6078304353391981,0.0,0.5980893134858919,0.5550515463917526,0.6483622350674374
0.9767305304835083,0.5749218677138226,0.0,0.5524362697644402,0.6579554189085319,0.4760845383759733
0.9742475589705735,0.5253496358308712,0.0,0.5113021330786374,0.5739814152966405,0.46096440872560274
0.9800523437237862,0.6825935353038486,0.0,0.6762864143751702,0.6398763523956723,0.7170900692840647
0.9837432473240949,0.5478083125901015,0.0,0.5418439716312057,0.5712861415752741,0.5152877697841727
0.9924839781230077,0.7348329545845971,0.0,0.7237977805178792,0.8107734806629834,0.6536748329621381
0.9944468677649901,0.7258151712744748,0.0,0.7225481978206203,0.685214626391097,0.7641843971631206
0.9941281079085998,0.6504078659731757,0.0,0.6485943775100401,0.6618852459016393,0.6358267716535433
0.9929537294903198,0.45011631547197556,0.0,0.44444444444444436,0.4883720930232558,0.4077669902912621
0.9963090963996913,0.6957773826453792,0.0,0.6944444444444445,0.7102272727272727,0.6793478260869565
0.9951347179814113,0.4606301556550395,0.0,0.4569288389513108,0.49193548387096775,0.42657342657342656
0.9962419890615039,0.5766970784921998,0.0,0.5757575757575758,0.5757575757575758,0.5757575757575758
0.9980371103580177,0.7797017378703786,0.0,0.7788279773156901,0.7953667953667953,0.762962962962963
0.9962923195651444,0.5122365658260409,0.0,0.49427917620137296,0.6033519553072626,0.4186046511627907
0.9979700030198302,0.8232246448783065,0.0,0.8064000000000001,0.7058823529411765,0.9402985074626866
0.9982048787034862,0.7808394845252244,0.0,0.7802874743326489,0.7883817427385892,0.7723577235772358
0.9972653759688622,0.5501716091078185,0.0,0.5484764542936288,0.5722543352601156,0.526595744680851
0.9984733080562359,0.7630145884806163,0.0,0.7533875338753389,0.6780487804878049,0.8475609756097561
0.9976512431634399,0.4786125739534254,0.0,0.46153846153846156,0.5660377358490566,0.38961038961038963
0.9986075227326108,0.7234490109473768,0.0,0.7224080267558528,0.7448275862068966,0.7012987012987013
0.9969466161124719,0.2764825339249951,0.0,0.26016260162601623,0.3404255319148936,0.21052631578947367
0.9974666979834245,0.40848692916159945,0.0,0.407843137254902,0.4094488188976378,0.40625
0.9980874408616582,0.5370905869040651,0.0,0.5365853658536586,0.532258064516129,0.5409836065573771
0.9979364493507366,0.49023090864061614,0.0,0.4896265560165975,0.4957983193277311,0.48360655737704916
0.9981377713652988,0.4553193794213354,0.0,0.4422110552763819,0.5301204819277109,0.3793103448275862
0.9982048787034862,0.5767052148991689,0.0,0.5632653061224488,0.48936170212765956,0.6634615384615384
0.9983894238835017,0.4361786355400463,0.0,0.4146341463414634,0.53125,0.34
0.9985404153944234,0.458112616281257,0.0,0.423841059602649,0.5818181818181818,0.3333333333333333
0.9981377713652988,0.33052847028822596,0.0,0.3272727272727273,0.36,0.3
